account_type,currency,user_uuid,bank_uuid,nickname,interest_rate,status,open_date,balance
Checking,EUR,ba2cf264-1da1-4cf4-953d-d86035cb61b2,2b0c321f-1720-4968-bab9-f94b867ae9be,focus,0.09,Inactive,2023-06-06 17:39:21,97726
Saving,GBP,7d19a82f-de9e-4960-933a-9de18aa85229,42895d93-ff7b-4e69-812b-8bea493184a9,realize,0.08,Active,2023-10-18 15:22:48,94733
Saving,USD,25cabb9c-9f0e-4910-acf8-580dfc6210f5,9e915fbf-6563-4601-9126-199398de1832,project,0.07,Inactive,2024-03-15 12:49:51,7296
Saving,GBP,1129a74e-7afc-45bd-94c7-61b0e0ce5618,a2f96486-7b58-49d1-8602-77feaeb12725,table,0.03,Inactive,2023-08-12 09:18:22,27235
Checking,USD,afd022b9-8977-41c1-a658-d1087a8da19c,b3c9b51b-b289-422c-91bd-ce27c07842b6,ahead,0.08,Active,2023-09-16 09:43:33,33628
Checking,GBP,7288e552-6701-4334-9d3c-3163992544fa,1bea3028-e80e-45dd-b04e-42fffc9f6b15,major,0.04,Active,2023-06-01 00:28:25,92577
Saving,GBP,0d6639a9-e26f-47d7-85b9-2d6fe0095d10,1bea3028-e80e-45dd-b04e-42fffc9f6b15,near,0.06,Inactive,2023-06-23 15:50:09,70164
Checking,GBP,073e8b5b-04d8-42c9-995d-861c0fbc8dd1,ff9a1714-43c2-4203-b264-ff431fa8549c,ten,0.05,Active,2023-11-28 04:23:35,18040
Checking,EUR,bfe7cb03-3be6-4ed2-bc4c-d3084a20d36a,30b7b059-8691-4aa8-b351-0f971b75d7d8,also,0.06,Inactive,2023-12-13 01:32:00,38653
Saving,EUR,52e9fe3b-e95e-4c97-944e-344e9b881baa,30b7b059-8691-4aa8-b351-0f971b75d7d8,study,0.1,Active,2024-01-11 03:59:51,10191
Saving,GBP,d98a2f4e-387d-4c73-a1bb-9dee07ea1a2a,b09547e1-210e-4e28-ac77-e424e5e9faf8,probably,0.04,Active,2023-05-01 04:16:43,84380
Saving,EUR,73ec5b67-339f-4b7d-af95-baca2f885a58,ff3d0f07-4ed6-4106-89cb-636bffc32d79,daughter,0.08,Inactive,2023-07-18 15:44:57,31695
Saving,GBP,c58cd259-3136-4522-a345-e7424021d3ca,43de0380-bdaf-4600-84b8-4bd44df6eeac,hair,0.07,Active,2024-01-09 00:31:06,48735
Checking,GBP,13cef429-5ad7-453c-b274-afcff31c2e08,20ab2c5c-c776-4db9-9596-0a5c651d0b09,television,0.01,Active,2024-01-19 12:36:29,60886
Saving,GBP,730a5193-2fd6-4f0f-ac59-112160763b74,21d1fef6-9ee9-4d4c-969d-7d19538f693b,practice,0.1,Inactive,2023-07-18 04:17:29,2361
Saving,GBP,b6237273-16d2-41f5-8029-fd01db0943de,d91b0fad-6248-4136-b4b3-faf5806c73ad,drive,0.08,Inactive,2023-09-28 15:48:36,44158
Checking,EUR,efc0f4d9-186d-405c-af70-4f87851bef10,ff3d0f07-4ed6-4106-89cb-636bffc32d79,produce,0.02,Active,2024-03-24 19:02:22,20445
Saving,EUR,e3d0ce4c-55ac-4e0b-9cfc-cb7fc6e60cd0,6f40a3e5-67eb-4516-84b5-580c591e4c84,should,0.06,Inactive,2024-01-02 22:38:43,2357
Saving,EUR,e0c16541-59a1-49d9-b98a-6cdd47dac8c5,ff0b7efa-b8ac-4d40-806a-ab268fed7301,pick,0.03,Inactive,2023-05-18 13:08:13,66977
Checking,USD,53ac8a3f-1c43-4f7a-8a36-59824bb7341c,8e7d0511-aac9-49f1-86ba-ab06969541d6,chair,0.02,Active,2023-11-05 05:26:10,27262
Checking,EUR,a811ab18-5955-4bf4-ad05-89d6b9104898,5eec1a34-36a0-42a9-9c6b-6efe347bccd9,ahead,0.03,Inactive,2023-05-13 13:54:32,28873
Checking,GBP,5038b4d4-ba58-427e-bbc5-d82ea4e0fb04,6e16e19a-50f3-442e-9138-279acec4e635,military,0.09,Inactive,2023-10-27 02:18:56,62590
Checking,GBP,9b709938-6fe5-423e-8c73-f51b711b9b46,7db308e2-8cc1-471c-9584-9629803062d9,garden,0.01,Inactive,2023-08-07 14:02:23,64311
Saving,USD,9e1bd101-e822-448e-ba43-60611f8b6a3c,c2fdb153-b545-412c-9cac-c7ca4fc59edd,either,0.08,Active,2023-07-17 20:10:29,97998
Checking,USD,a7954c47-df5f-4487-818d-5992d1e56ba1,8387a989-c0ee-4109-b06b-8971c227f22c,outside,0.03,Active,2023-05-18 11:12:03,84817
Checking,USD,d2f87d3d-4d97-4f51-8152-58073b5e6aac,85630045-2376-40af-b573-a238ab5239f8,at,0.02,Inactive,2024-01-23 06:53:22,29717
Checking,EUR,b17985fc-4eb2-42d7-9219-c752f2eb8d3b,172ac7f6-3651-47c4-85c0-d65f8feaeafb,form,0.02,Inactive,2024-04-16 17:48:49,14939
Checking,GBP,492c4ad8-5896-4387-9ac5-19f34faebf33,c0ea811d-d094-4d7f-b239-2656e988b6d1,apply,0.01,Active,2023-07-06 08:44:10,95882
Checking,USD,90d9c4d3-2cda-45fc-9c7a-6b22ca9284d2,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,month,0.04,Inactive,2023-07-19 00:58:43,35416
Checking,USD,86b1de56-405e-4d62-a9fc-eb285953f4ce,ede82782-f6ee-4b12-ad36-e50df1990f5e,pay,0.03,Inactive,2023-12-08 01:08:24,20362
Checking,EUR,b3e2d305-efc8-49ba-b4aa-1c38a1f2d590,c624ce46-c2c5-4d7e-8c7f-313f790b0864,gun,0.02,Active,2024-02-21 01:59:58,82912
Checking,GBP,9a493f22-9ad3-4b76-9285-094732f170b2,21e490f8-50cc-496a-bfb5-2727fe03aad8,century,0.07,Active,2023-08-01 03:43:53,42130
Checking,EUR,73e1e648-7198-4ea6-85af-1e0aed6f00e3,20ab2c5c-c776-4db9-9596-0a5c651d0b09,news,0.07,Inactive,2023-06-26 20:19:56,32956
Saving,GBP,78556bdb-87b3-40e7-957f-62cdb7265d49,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,southern,0.03,Inactive,2023-09-01 00:38:59,62082
Checking,GBP,d4487f66-b9cd-403e-a687-9a6e5fed8e71,c0ea811d-d094-4d7f-b239-2656e988b6d1,half,0.09,Inactive,2023-05-01 05:29:57,3078
Checking,EUR,6cb84990-ec38-4e05-a4fa-1d16503378bd,f1df6dbf-6278-4c29-9bd0-4abbf47d032f,mind,0.08,Active,2023-09-07 02:50:58,58424
Checking,GBP,40e98398-16fa-4815-9a01-03316e537a3f,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,keep,0.07,Inactive,2024-04-14 21:09:44,61752
Saving,GBP,f70fc1cb-96b4-4dd0-84c8-7ab632d2a6df,86eeabc2-f250-4fe9-91bf-3da6a5818c19,year,0.07,Active,2023-08-28 22:03:52,16112
Checking,GBP,9c067f6c-6639-4f0b-aab9-30ff7cb7e50f,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,person,0.1,Active,2024-04-13 07:53:15,45083
Checking,USD,c7afcc27-b506-49a3-ab35-b184f2f7614e,626f9ec2-95ae-4591-8304-78aca38dc67a,religious,0.08,Active,2023-04-24 05:11:45,54746
Saving,GBP,395dcbb3-2f34-4ae0-8cea-6c972e4e554b,80fb6c11-862f-41fb-b12e-a4d9c3b17506,really,0.08,Inactive,2023-06-18 14:00:44,46009
Saving,EUR,b0ed6d9f-5507-4959-9fbc-7682f632792a,80fb6c11-862f-41fb-b12e-a4d9c3b17506,consumer,0.08,Active,2023-06-16 08:00:37,96385
Checking,EUR,52e9fe3b-e95e-4c97-944e-344e9b881baa,691c851d-b62e-4f33-a8fc-38718f52e7a4,hope,0.05,Inactive,2023-08-03 09:18:47,788
Checking,EUR,9f02434b-4642-487c-87e0-8fa412c49f74,32914ac7-a1ff-4f9b-b318-836a4f01aed5,catch,0.07,Inactive,2023-09-07 12:59:36,87608
Saving,GBP,539a86ae-66ad-4581-8e3a-a6e61169699d,80fb6c11-862f-41fb-b12e-a4d9c3b17506,great,0.03,Active,2023-04-21 15:11:54,54503
Saving,EUR,0516c4ad-24ab-43fd-b254-879709f972dd,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,value,0.07,Active,2024-01-21 08:52:27,33714
Checking,GBP,2e70aa6b-955e-43a5-b89b-59ab0029d062,db70d3f1-ecb1-4106-91d5-c1c915549253,low,0.02,Inactive,2024-01-03 14:41:27,91522
Saving,USD,b34f62d8-c46b-49ce-a91b-d41f5673eac8,1535b5e9-768a-445b-b5d4-dc1e4d0d37ec,natural,0.04,Inactive,2023-11-03 16:28:47,14698
Saving,GBP,679387c2-aed4-4719-9370-5d4b23a1607c,57162ebf-7275-4379-9f99-cf7e112ebae7,sing,0.01,Inactive,2023-08-17 11:13:04,91543
Saving,EUR,5a046ea8-1068-4d99-a7ee-2a22afa9c4fe,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,control,0.1,Active,2024-01-10 17:29:35,97393
Checking,EUR,7913e5a2-c9a5-4697-bd26-1d31bcb47019,d91b0fad-6248-4136-b4b3-faf5806c73ad,south,0.04,Active,2023-05-20 15:30:46,84173
Checking,GBP,573a1056-6f79-4dde-8c6a-8972b1fe900a,c98eb443-0a39-476c-b59b-8aa06732e3c9,alone,0.04,Inactive,2023-04-28 02:13:01,73712
Saving,GBP,08e6636f-0687-4e8f-9baf-42cf4939bf7d,85630045-2376-40af-b573-a238ab5239f8,hold,0.06,Active,2023-06-12 23:55:05,18407
Saving,USD,968f82af-fd8c-450e-9300-f3dec3b82fea,d87ba2ed-9c08-4678-adc6-fe28adc77d98,include,0.08,Active,2023-08-06 09:46:59,27840
Checking,EUR,b17985fc-4eb2-42d7-9219-c752f2eb8d3b,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,field,0.05,Active,2023-08-02 08:43:12,99286
Checking,USD,f6d4f7c1-a3b1-4d84-afce-8ba17fd4a0a9,d699c5cc-8cc4-4e0b-893a-102c8104cb85,start,0.01,Inactive,2023-10-17 07:36:28,80325
Checking,USD,274bb242-fd6c-481b-a33c-0dd41cd76336,c2ebfa6d-04b5-479c-b778-f5241c761b2f,seek,0.02,Active,2023-11-25 03:41:23,46377
Saving,EUR,5a046ea8-1068-4d99-a7ee-2a22afa9c4fe,de1da2cd-cbeb-4338-a33d-672f7c44967d,company,0.01,Active,2023-04-19 23:43:09,60344
Saving,USD,25e2845b-b892-47d6-b534-00493d2f8a88,0d57b811-2bf0-4b5a-80e4-fc016a07b324,investment,0.02,Inactive,2024-03-22 07:15:41,44905
Checking,USD,cea960fe-a8c2-47a6-a42c-d307db6ec3c4,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,anything,0.05,Active,2023-09-25 02:48:20,71635
Checking,EUR,1c529434-3691-4814-939d-d544d00d57b6,c624ce46-c2c5-4d7e-8c7f-313f790b0864,through,0.05,Inactive,2023-07-03 04:28:16,89096
Checking,EUR,9bf6f3ab-ec35-4116-96a1-61fcb7091808,2be5556a-b3d6-4321-b915-af28ad7f7a85,real,0.03,Active,2023-06-28 02:20:26,66171
Checking,EUR,87704041-faa3-4165-b4b2-e75a39c01dac,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,leg,0.09,Active,2024-01-27 22:48:22,46451
Saving,EUR,90d9c4d3-2cda-45fc-9c7a-6b22ca9284d2,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,management,0.03,Inactive,2024-01-02 16:17:42,37044
Checking,GBP,61433b79-4828-4b72-b030-fce5b2671981,a0ed56b0-f7e7-47fe-a6fa-546c15c64209,especially,0.09,Inactive,2023-10-23 20:31:24,46060
Checking,GBP,8e24acc3-c467-4f1f-85bb-29db5c13fba4,f24ce5ce-6ef5-42b9-914b-1ba7da6e4f4c,leader,0.04,Active,2023-12-22 13:50:24,60683
Checking,GBP,6a9eacad-b5f8-4255-90bd-108a133fff61,16c67678-7651-4a44-ab89-0514574e8d32,civil,0.04,Active,2023-07-28 03:47:22,11140
Saving,EUR,ceb036d3-5b84-42a4-be9f-24d56a061409,2be5556a-b3d6-4321-b915-af28ad7f7a85,consider,0.03,Inactive,2024-02-10 02:19:00,68575
Checking,GBP,fb53d664-b649-46a1-a90e-7ff2a939516a,2b85b3f5-cc19-4ec4-af09-5101f082dc79,fall,0.07,Active,2023-09-03 18:48:20,48847
Checking,EUR,67590fa5-61d1-46f1-9ffd-a2c716def00c,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,continue,0.02,Active,2023-04-24 10:43:08,88616
Saving,USD,71ebc849-cae4-4e9f-af6c-ffa3fb0d4687,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,ever,0.04,Inactive,2023-12-22 03:39:15,27805
Checking,GBP,0c66fb64-00f3-4165-9f9c-d5e90e4e20ad,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,find,0.06,Active,2023-08-17 09:37:42,86571
Saving,GBP,0d97edca-b5ee-45cb-bda0-08774b218e2f,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,partner,0.07,Active,2023-09-05 00:53:39,49448
Saving,USD,f7a88a5f-2e5e-461c-a4e4-de4e2f3a1375,150f753c-fc5a-4017-85f0-9bdeb6eebb22,field,0.06,Inactive,2024-03-01 08:13:27,97012
Saving,EUR,f9bfffa3-d8c6-4073-a3c9-46ad2e16613c,150f753c-fc5a-4017-85f0-9bdeb6eebb22,bit,0.07,Inactive,2023-06-27 15:29:07,80332
Saving,GBP,18118230-f8b1-40dd-ae15-82b01cef4487,3baa87d0-c52b-48f6-9957-d0a990dc6f70,enter,0.02,Active,2023-08-07 07:18:09,87539
Saving,USD,bfb884b8-d02b-4869-8dff-f9ea7c3ea502,1bea3028-e80e-45dd-b04e-42fffc9f6b15,reason,0.07,Inactive,2024-01-07 05:36:18,78896
Saving,EUR,5378ce79-2c92-4ab9-9850-c0d5cde9dd80,0d57b811-2bf0-4b5a-80e4-fc016a07b324,environment,0.03,Inactive,2023-06-04 02:05:08,79879
Saving,USD,f49164eb-2f64-4af5-8786-696b026541ad,58457669-f3a7-49b4-bf30-c0248ff69bc0,list,0.05,Active,2024-03-12 05:22:02,89104
Checking,EUR,395dcbb3-2f34-4ae0-8cea-6c972e4e554b,21d1fef6-9ee9-4d4c-969d-7d19538f693b,writer,0.03,Inactive,2023-04-21 13:25:27,48482
Saving,USD,76c9fa10-748d-41f8-b3eb-e2bd218d24c6,6f40a3e5-67eb-4516-84b5-580c591e4c84,property,0.06,Inactive,2023-11-23 00:25:46,61754
Checking,GBP,da9a09d2-5975-46e8-ab32-c5150e79a8e2,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,service,0.06,Inactive,2024-04-07 23:45:59,75717
Saving,USD,e7fc8674-3d4d-45c6-b596-97db9bc02b13,ff1065d7-6548-4e1e-a1a2-da14440b7469,buy,0.04,Active,2023-05-21 23:29:28,5345
Saving,USD,bb3b8dab-6dac-4e4e-a397-7c010f525a5c,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,discussion,0.04,Active,2024-03-31 11:35:47,73907
Saving,GBP,7da7e979-9484-44ef-8fd1-ccafa572d53b,d699c5cc-8cc4-4e0b-893a-102c8104cb85,girl,0.06,Inactive,2024-03-31 14:27:14,60505
Saving,GBP,3c21d489-3b12-4c26-886b-51b7e845407e,0d57b811-2bf0-4b5a-80e4-fc016a07b324,important,0.09,Active,2023-04-27 10:42:23,18729
Saving,EUR,fdc4fdd5-bf8e-4797-bd5a-757bdae3b242,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,place,0.06,Active,2023-06-25 18:37:02,59127
Checking,EUR,1444cdcd-515a-448a-8b82-f046313ddf66,02724760-be34-4386-b189-7936855a01de,statement,0.07,Inactive,2024-02-20 17:54:28,4856
Checking,USD,1ab0514d-709e-4735-ad5e-41e91c67f50b,80c51af7-e84e-4ec9-84b6-6466fb9359f4,all,0.07,Inactive,2024-03-27 14:57:40,85454
Saving,USD,89ad9881-0efd-48bb-a8af-1f8fc3da6a77,21e490f8-50cc-496a-bfb5-2727fe03aad8,own,0.01,Inactive,2023-06-05 02:34:43,46988
Saving,USD,b4e5f46d-3161-4b42-8d58-9d649d04b35f,8e5bcc3a-ff53-4759-9661-ee501110600a,to,0.09,Active,2024-02-04 20:53:46,4240
Checking,EUR,eb6f6683-7211-49f1-8cce-ac4a00ca57fe,3b43f907-cef9-4575-a72d-9ba32acfc395,discover,0.08,Active,2023-07-24 21:10:18,39061
Checking,USD,c6c1ffe0-02e4-42d5-9fca-1ae55c30f7d9,16c67678-7651-4a44-ab89-0514574e8d32,recent,0.04,Inactive,2023-10-26 20:45:11,13364
Saving,GBP,a4769bb2-cc0a-4762-aee0-a9d3ceaad2cb,b1089816-a051-45b3-b494-df6ab4507475,way,0.07,Inactive,2023-07-26 23:21:50,22825
Checking,GBP,0418943e-eadb-4ff2-a883-184a040e2c9f,c0ea811d-d094-4d7f-b239-2656e988b6d1,least,0.1,Active,2024-03-31 13:31:55,11423
Checking,GBP,61e99412-62b8-461e-b030-bc0bca4a9ee1,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,artist,0.09,Active,2023-07-28 05:07:20,1368
Saving,EUR,1444cdcd-515a-448a-8b82-f046313ddf66,6f062357-841d-4e3d-96f3-9dcba56531b7,sea,0.04,Active,2024-03-06 10:14:00,48665
Checking,EUR,63a93657-c842-44fb-807b-580e2bb4a3cd,c2ebfa6d-04b5-479c-b778-f5241c761b2f,body,0.04,Active,2024-03-15 00:41:16,4993
Saving,USD,6cb84990-ec38-4e05-a4fa-1d16503378bd,f1df6dbf-6278-4c29-9bd0-4abbf47d032f,pull,0.04,Inactive,2023-12-16 08:57:24,91179
Saving,GBP,6c4fc557-0d8e-4017-a125-ea4af02bf6f5,ff1065d7-6548-4e1e-a1a2-da14440b7469,ask,0.04,Inactive,2024-03-02 12:30:16,74882
Checking,USD,a1b0dcd8-c1d9-48c6-ba01-c83e5e7949c1,8c144f07-b002-4a17-aaf8-19feb4e889ad,fall,0.07,Inactive,2023-09-24 23:42:12,24247
Saving,USD,fcb24d53-eca4-4ea6-8700-64410c2265ae,04de1093-5e5c-4ece-a41a-a01e4a330f6b,color,0.08,Active,2023-04-23 19:44:49,9435
Saving,EUR,2551e4a5-b1c0-4924-9ad9-0c079190147a,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,artist,0.05,Active,2024-01-04 03:57:39,57274
Checking,GBP,c75e57d9-ee50-4746-bab7-38ccd69a97de,86eeabc2-f250-4fe9-91bf-3da6a5818c19,may,0.1,Inactive,2024-04-16 05:33:44,72164
Checking,GBP,5c13550a-7a34-4934-8269-58a9e830ca69,6f40a3e5-67eb-4516-84b5-580c591e4c84,television,0.03,Active,2023-05-27 06:27:17,50119
Saving,EUR,b0195c1d-cd91-4ffe-aad2-b6b7a70d1af8,f3fcd5f9-6e21-4fbd-b0ba-2c0a3a2bd024,development,0.02,Active,2023-11-20 10:31:02,69943
Checking,GBP,25c67cda-2f9f-4a93-bb4d-45e73e87d2f7,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,improve,0.03,Active,2023-04-26 23:07:44,82574
Saving,EUR,3b8f7bb8-2761-4edd-a42f-1e669cf0be38,21e490f8-50cc-496a-bfb5-2727fe03aad8,political,0.06,Inactive,2023-12-29 11:06:03,77355
Saving,GBP,e8d088ab-7c76-434f-9d0a-edb1b8d84533,8387a989-c0ee-4109-b06b-8971c227f22c,skill,0.01,Inactive,2023-10-17 09:41:58,60873
Saving,EUR,f974406a-272d-4a2a-b858-7d12e3d621b3,3baa87d0-c52b-48f6-9957-d0a990dc6f70,south,0.04,Active,2023-10-06 14:47:04,67799
Saving,GBP,cf64ad71-d884-440a-9ace-103e9dac2cdc,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,author,0.02,Active,2024-02-03 09:24:51,52571
Checking,EUR,89016cfc-6734-4733-99fb-48eca8e49564,8c144f07-b002-4a17-aaf8-19feb4e889ad,green,0.06,Active,2023-08-08 01:43:36,51688
Checking,EUR,ffb3458c-dc19-41ba-9004-649a41097a9f,551fe6a9-4cab-45da-af24-05f40e533d29,professional,0.06,Active,2023-10-07 02:54:17,77308
Checking,USD,8b103a54-f762-45e2-aa8b-255073704eaa,c2fdb153-b545-412c-9cac-c7ca4fc59edd,maintain,0.05,Inactive,2023-11-19 07:37:32,9353
Saving,USD,096db01e-ae29-4d37-8f9b-f8a473077678,c2ebfa6d-04b5-479c-b778-f5241c761b2f,science,0.02,Inactive,2023-12-22 18:05:08,68521
Saving,GBP,850ae876-421f-416b-abfc-ff808e7a4dec,57162ebf-7275-4379-9f99-cf7e112ebae7,from,0.05,Active,2023-06-27 01:30:06,77350
Saving,EUR,0b0d3b54-4401-42d4-9895-33cf113d2557,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,art,0.02,Inactive,2023-11-10 02:22:01,93374
Checking,USD,bc0e432e-387e-40a2-95d7-f5d30b4471e9,8f872c4a-480b-4737-b8b1-ce6ce9ed71a3,nor,0.09,Inactive,2023-07-12 02:21:32,9891
Saving,USD,457d1748-8b15-4db5-959d-3ea3e25c97e0,1bea3028-e80e-45dd-b04e-42fffc9f6b15,red,0.01,Active,2023-08-29 18:01:09,60903
Saving,USD,65de6563-a053-4752-bd60-4912cd131453,88471f5a-adcd-4a48-9ea8-b9941c969410,skill,0.1,Active,2023-05-23 22:48:00,78770
Saving,USD,fb0929ee-ff01-480e-b5d1-4c05143053c3,c624ce46-c2c5-4d7e-8c7f-313f790b0864,number,0.06,Inactive,2023-09-04 19:25:28,87798
Checking,USD,c8386bc1-c119-4008-9f10-bbbfa7b71b86,d87ba2ed-9c08-4678-adc6-fe28adc77d98,themselves,0.04,Active,2024-01-31 11:30:35,62382
Saving,GBP,e03fabe8-051b-4edd-8561-73b3d1a59f21,20ab2c5c-c776-4db9-9596-0a5c651d0b09,design,0.06,Inactive,2023-08-12 09:05:46,51522
Saving,USD,d92a670b-79c4-47c5-86a3-6b5b367b8cbf,f3fcd5f9-6e21-4fbd-b0ba-2c0a3a2bd024,Democrat,0.07,Active,2024-04-12 00:31:00,4872
Checking,GBP,25813192-ee65-46cc-8d21-a65d28bab0e5,b09547e1-210e-4e28-ac77-e424e5e9faf8,study,0.03,Inactive,2023-06-05 22:20:54,18086
Saving,EUR,23fa7f76-8083-4eab-83c7-ba938bf25181,ff3d0f07-4ed6-4106-89cb-636bffc32d79,maybe,0.06,Inactive,2023-06-12 10:30:36,79505
Saving,USD,45411a39-c610-438b-8241-ffe4429e752c,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,bank,0.09,Active,2024-03-06 12:53:37,53668
Saving,GBP,343aa380-90d8-4d83-ba42-41fb616282fd,eb136d46-0d1e-4ba7-a306-7de1d99aa2fc,issue,0.07,Inactive,2023-06-29 00:29:10,3116
Saving,USD,33cc48d2-50d7-4269-856b-b80343f2ba7a,1bea3028-e80e-45dd-b04e-42fffc9f6b15,street,0.01,Inactive,2023-11-26 12:13:59,2767
Saving,USD,89fe3be3-ddd1-4c98-a835-b46b239ddaac,a8bff895-1cb2-47ae-b610-e7579bd6507b,responsibility,0.08,Inactive,2023-08-21 19:59:51,34478
Checking,GBP,a8c58c46-9405-4e8e-a9cc-7c9e832a86d7,c2ebfa6d-04b5-479c-b778-f5241c761b2f,bit,0.08,Active,2023-11-09 10:00:18,12434
Checking,EUR,354c2776-d182-4137-ad3c-2b9f54fc4b26,53604252-da97-4254-9ef2-fa9fc293c634,yet,0.02,Inactive,2023-11-27 05:42:26,61208
Saving,GBP,03e42068-e5dc-4ea5-8f53-4432cf252a35,53604252-da97-4254-9ef2-fa9fc293c634,mission,0.01,Active,2024-03-15 10:38:33,57562
Checking,USD,46752c6d-5746-423a-b5c8-b8db4b681414,1bea3028-e80e-45dd-b04e-42fffc9f6b15,design,0.07,Inactive,2024-01-27 11:00:15,94964
Checking,USD,86bf2c44-660e-4b8c-a8da-22d0715cfa23,d91b0fad-6248-4136-b4b3-faf5806c73ad,statement,0.07,Active,2023-11-08 05:12:38,20210
Saving,GBP,52e9fe3b-e95e-4c97-944e-344e9b881baa,d87ba2ed-9c08-4678-adc6-fe28adc77d98,art,0.1,Inactive,2023-12-30 12:12:56,64745
Checking,USD,936b3672-4960-47a8-8a9b-f6aa497ba2c7,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,far,0.02,Inactive,2023-07-30 18:46:25,28241
Checking,GBP,2d0996d0-0b11-4551-a46e-0a3c581296cc,e9ce12bc-0b12-4ed5-977a-305d4f622210,though,0.09,Active,2023-05-28 02:26:52,43777
Checking,USD,96dc0f5a-1e09-438a-89a1-9155827d69fa,d91b0fad-6248-4136-b4b3-faf5806c73ad,wide,0.06,Active,2023-07-01 22:01:43,83485
Checking,USD,4c2641af-d39f-41b2-b4e1-81fb4d568486,80fb6c11-862f-41fb-b12e-a4d9c3b17506,little,0.07,Inactive,2023-08-28 20:08:22,61495
Checking,GBP,8f2abaa9-6554-4a55-990e-5b8158ea2a65,8e7d0511-aac9-49f1-86ba-ab06969541d6,few,0.06,Inactive,2024-01-24 00:30:04,44824
Checking,EUR,49064fc7-e4a6-4ed6-b098-ba087cc85e9a,30b7b059-8691-4aa8-b351-0f971b75d7d8,several,0.09,Active,2023-08-14 23:55:55,29209
Saving,USD,413d80e4-e32c-4c5e-b32c-6ac1a4188da7,a2f96486-7b58-49d1-8602-77feaeb12725,be,0.03,Inactive,2023-08-12 01:16:37,92941
Saving,USD,899b4ce1-f748-4d57-9178-90385493e5e6,c624ce46-c2c5-4d7e-8c7f-313f790b0864,wide,0.08,Active,2023-11-18 02:02:55,14644
Checking,GBP,d9b745fa-beac-46db-9c82-5c0d4b9b9d54,53604252-da97-4254-9ef2-fa9fc293c634,more,0.03,Active,2023-09-14 10:14:48,81777
Checking,USD,187b21d3-897d-4684-bbff-f2731fdf6546,b3c9b51b-b289-422c-91bd-ce27c07842b6,recent,0.05,Inactive,2023-05-20 14:39:12,51808
Checking,USD,91e2da3e-d238-406a-bc03-673f243ea346,691c851d-b62e-4f33-a8fc-38718f52e7a4,recognize,0.06,Active,2023-12-28 10:25:39,74659
Saving,EUR,65d279d7-5f18-414b-808c-ea77c9f1293b,2be5556a-b3d6-4321-b915-af28ad7f7a85,join,0.03,Active,2023-12-21 19:21:33,33295
Saving,EUR,6f9921c7-d772-495a-b6e2-459a667a35b2,ff3d0f07-4ed6-4106-89cb-636bffc32d79,picture,0.06,Inactive,2024-02-20 19:32:32,43294
Checking,EUR,8d31941d-786f-4dac-8910-7a4cf947ac72,c0ea811d-d094-4d7f-b239-2656e988b6d1,compare,0.07,Active,2023-11-18 05:53:13,85556
Checking,EUR,f5e010c6-dcdb-48db-babd-3e030c28d4af,2b0c321f-1720-4968-bab9-f94b867ae9be,team,0.09,Inactive,2024-03-04 23:06:15,49853
Saving,EUR,6f9921c7-d772-495a-b6e2-459a667a35b2,d87ba2ed-9c08-4678-adc6-fe28adc77d98,bit,0.1,Active,2024-01-19 04:01:42,13439
Saving,USD,a67a8d68-5893-466f-a7bf-b129b9d51058,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,very,0.09,Inactive,2023-10-14 12:17:22,2505
Checking,EUR,e6340b85-7fac-4f02-a9ed-e8ce66d02553,2b85b3f5-cc19-4ec4-af09-5101f082dc79,head,0.09,Active,2023-07-09 22:49:17,66176
Checking,EUR,f1b96456-7fc0-4f96-897e-500d6f57bfdb,6f40a3e5-67eb-4516-84b5-580c591e4c84,maybe,0.07,Inactive,2024-01-08 23:18:21,39396
Saving,USD,8a8ac478-fdb6-4223-997d-1a38264c58bd,691c851d-b62e-4f33-a8fc-38718f52e7a4,Mr,0.06,Active,2024-02-07 21:36:39,89266
